"Tiempo" t / s	"Tensión" U_A1 / V	"Tensión" U_B1 / V	"Intensidad" I / u.a.	"Voltaje acelerador" Vac /V
10,9	13,29	0,085	0,085	13,29	NAN	
11	13,395	0,09	0,09	13,395	NAN	
11,1	13,485	0,1	0,1	13,485	NAN	
11,2	13,575	0,11	0,11	13,575	NAN	
11,3	13,665	0,12	0,12	13,665	NAN	
11,4	13,77	0,13	0,13	13,77	NAN	
11,5	13,86	0,13	0,13	13,86	NAN	
11,6	13,95	0,14	0,14	13,95	NAN	
11,7	14,04	0,15	0,15	14,04	NAN	
11,8	14,145	0,165	0,165	14,145	NAN	
11,9	14,22	0,17	0,17	14,22	NAN	
12	14,325	0,19	0,19	14,325	NAN	
12,1	14,415	0,205	0,205	14,415	NAN	
12,2	14,505	0,21	0,21	14,505	NAN	
12,3	14,595	0,23	0,23	14,595	NAN	
12,4	14,685	0,25	0,25	14,685	NAN	
12,5	14,775	0,26	0,26	14,775	NAN	
12,6	14,865	0,285	0,285	14,865	NAN	
12,7	14,955	0,295	0,295	14,955	NAN	
12,8	15,045	0,315	0,315	15,045	NAN	
12,9	15,135	0,335	0,335	15,135	NAN	
13	15,225	0,35	0,35	15,225	NAN	
13,1	15,315	0,38	0,38	15,315	NAN	
13,2	15,405	0,39	0,39	15,405	NAN	
13,3	15,48	0,435	0,435	15,48	NAN	
13,4	15,57	0,455	0,455	15,57	NAN	
13,5	15,66	0,475	0,475	15,66	NAN	
13,6	15,735	0,505	0,505	15,735	NAN	
13,7	15,825	0,52	0,52	15,825	NAN	
13,8	15,9	0,545	0,545	15,9	NAN	
13,9	15,99	0,55	0,55	15,99	NAN	
14	16,08	0,56	0,56	16,08	NAN	
14,1	16,155	0,55	0,55	16,155	NAN	
14,2	16,245	0,55	0,55	16,245	NAN	
14,3	16,32	0,545	0,545	16,32	NAN	
14,4	16,395	0,52	0,52	16,395	NAN	
14,5	16,5	0,505	0,505	16,5	NAN	
14,6	16,56	0,495	0,495	16,56	NAN	
14,7	16,65	0,475	0,475	16,65	NAN	
14,8	16,74	0,46	0,46	16,74	NAN	
14,9	16,8	0,44	0,44	16,8	NAN	
15	16,89	0,415	0,415	16,89	NAN	
15,1	16,965	0,385	0,385	16,965	NAN	
15,2	17,04	0,365	0,365	17,04	NAN	
15,3	17,13	0,345	0,345	17,13	NAN	
15,4	17,205	0,325	0,325	17,205	NAN	
15,5	17,28	0,31	0,31	17,28	NAN	
15,6	17,355	0,295	0,295	17,355	NAN	
15,7	17,445	0,285	0,285	17,445	NAN	
15,8	17,505	0,275	0,275	17,505	NAN	
15,9	17,595	0,265	0,265	17,595	NAN	
16	17,655	0,255	0,255	17,655	NAN	
16,1	17,73	0,255	0,255	17,73	NAN	
16,2	17,82	0,255	0,255	17,82	NAN	
16,3	17,895	0,255	0,255	17,895	NAN	
16,4	17,955	0,26	0,26	17,955	NAN	
16,5	18,045	0,27	0,27	18,045	NAN	
16,6	18,105	0,27	0,27	18,105	NAN	
16,7	18,18	0,27	0,27	18,18	NAN	
16,8	18,27	0,275	0,275	18,27	NAN	
16,9	18,33	0,28	0,28	18,33	NAN	
17	18,405	0,29	0,29	18,405	NAN	
17,1	18,48	0,305	0,305	18,48	NAN	
17,2	18,54	0,315	0,315	18,54	NAN	
17,3	18,615	0,325	0,325	18,615	NAN	
17,4	18,69	0,345	0,345	18,69	NAN	
17,5	18,765	0,355	0,355	18,765	NAN	
17,6	18,825	0,365	0,365	18,825	NAN	
17,7	18,9	0,38	0,38	18,9	NAN	
17,8	18,96	0,4	0,4	18,96	NAN	
17,9	19,035	0,42	0,42	19,035	NAN	
18	19,11	0,435	0,435	19,11	NAN	
18,1	19,185	0,455	0,455	19,185	NAN	
18,2	19,245	0,475	0,475	19,245	NAN	
18,3	19,305	0,5	0,5	19,305	NAN	
18,4	19,38	0,515	0,515	19,38	NAN	
18,5	19,44	0,53	0,53	19,44	NAN	
18,6	19,515	0,56	0,56	19,515	NAN	
18,7	19,575	0,585	0,585	19,575	NAN	
18,8	19,635	0,615	0,615	19,635	NAN	
18,9	19,71	0,63	0,63	19,71	NAN	
19	19,785	0,65	0,65	19,785	NAN	
19,1	19,845	0,685	0,685	19,845	NAN	
19,2	19,905	0,705	0,705	19,905	NAN	
19,3	19,98	0,735	0,735	19,98	NAN	
19,4	20,04	0,77	0,77	20,04	NAN	
19,5	20,1	0,795	0,795	20,1	NAN	
19,6	20,16	0,835	0,835	20,16	NAN	
19,7	20,22	0,865	0,865	20,22	NAN	
19,8	20,295	0,9	0,9	20,295	NAN	
19,9	20,355	0,94	0,94	20,355	NAN	
20	20,415	0,975	0,975	20,415	NAN	
20,1	20,475	1,01	1,01	20,475	NAN	
20,2	20,55	1,045	1,045	20,55	NAN	
20,3	20,61	1,08	1,08	20,61	NAN	
20,4	20,67	1,115	1,115	20,67	NAN	
20,5	20,73	1,15	1,15	20,73	NAN	
20,6	20,775	1,175	1,175	20,775	NAN	
20,7	20,85	1,2	1,2	20,85	NAN	
20,8	20,91	1,22	1,22	20,91	NAN	
20,9	20,97	1,24	1,24	20,97	NAN	
21	21,03	1,255	1,255	21,03	NAN	
21,1	21,09	1,26	1,26	21,09	NAN	
21,2	21,135	1,26	1,26	21,135	NAN	
21,3	21,21	1,255	1,255	21,21	NAN	
21,4	21,255	1,245	1,245	21,255	NAN	
21,5	21,315	1,225	1,225	21,315	NAN	
21,6	21,375	1,205	1,205	21,375	NAN	
21,7	21,435	1,21	1,21	21,435	NAN	
21,8	21,495	1,195	1,195	21,495	NAN	
21,9	21,54	1,18	1,18	21,54	NAN	
22	21,6	1,155	1,155	21,6	NAN	
22,1	21,66	1,135	1,135	21,66	NAN	
22,2	21,72	1,105	1,105	21,72	NAN	
22,3	21,78	1,085	1,085	21,78	NAN	
22,4	21,825	1,055	1,055	21,825	NAN	
22,5	21,9	1,025	1,025	21,9	NAN	
22,6	21,945	1	1	21,945	NAN	
22,7	22,005	0,98	0,98	22,005	NAN	
22,8	22,065	0,96	0,96	22,065	NAN	
22,9	22,11	0,92	0,92	22,11	NAN	
23	22,155	0,895	0,895	22,155	NAN	
23,1	22,215	0,88	0,88	22,215	NAN	
23,2	22,275	0,86	0,86	22,275	NAN	
23,3	22,32	0,84	0,84	22,32	NAN	
23,4	22,38	0,825	0,825	22,38	NAN	
23,5	22,425	0,815	0,815	22,425	NAN	
23,6	22,485	0,8	0,8	22,485	NAN	
23,7	22,545	0,775	0,775	22,545	NAN	
23,8	22,59	0,755	0,755	22,59	NAN	
23,9	22,635	0,735	0,735	22,635	NAN	
24	22,695	0,735	0,735	22,695	NAN	
24,1	22,74	0,73	0,73	22,74	NAN	
24,2	22,8	0,735	0,735	22,8	NAN	
24,3	22,845	0,725	0,725	22,845	NAN	
24,4	22,905	0,72	0,72	22,905	NAN	
24,5	22,95	0,71	0,71	22,95	NAN	
24,6	22,995	0,715	0,715	22,995	NAN	
24,7	23,04	0,71	0,71	23,04	NAN	
24,8	23,1	0,715	0,715	23,1	NAN	
24,9	23,145	0,715	0,715	23,145	NAN	
25	23,205	0,725	0,725	23,205	NAN	
25,1	23,25	0,73	0,73	23,25	NAN	
25,2	23,295	0,74	0,74	23,295	NAN	
25,3	23,355	0,75	0,75	23,355	NAN	
25,4	23,4	0,755	0,755	23,4	NAN	
25,5	23,445	0,77	0,77	23,445	NAN	
25,6	23,49	0,78	0,78	23,49	NAN	
25,7	23,535	0,8	0,8	23,535	NAN	
25,8	23,595	0,815	0,815	23,595	NAN	
25,9	23,64	0,825	0,825	23,64	NAN	
26	23,685	0,845	0,845	23,685	NAN	
26,1	23,73	0,865	0,865	23,73	NAN	
26,2	23,79	0,875	0,875	23,79	NAN	
26,3	23,82	0,895	0,895	23,82	NAN	
26,4	23,88	0,915	0,915	23,88	NAN	
26,5	23,91	0,935	0,935	23,91	NAN	
26,6	23,97	0,95	0,95	23,97	NAN	
26,7	24,015	0,98	0,98	24,015	NAN	
26,8	24,06	1,005	1,005	24,06	NAN	
26,9	24,105	1,03	1,03	24,105	NAN	
27	24,135	1,055	1,055	24,135	NAN	
27,1	24,195	1,08	1,08	24,195	NAN	
27,2	24,225	1,11	1,11	24,225	NAN	
27,3	24,285	1,14	1,14	24,285	NAN	
27,4	24,315	1,17	1,17	24,315	NAN	
27,5	24,375	1,195	1,195	24,375	NAN	
27,6	24,42	1,24	1,24	24,42	NAN	
27,7	24,465	1,27	1,27	24,465	NAN	
27,8	24,495	1,305	1,305	24,495	NAN	
27,9	24,54	1,335	1,335	24,54	NAN	
28	24,585	1,37	1,37	24,585	NAN	
28,1	24,63	1,4	1,4	24,63	NAN	
28,2	24,675	1,44	1,44	24,675	NAN	
28,3	24,72	1,475	1,475	24,72	NAN	
28,4	24,75	1,51	1,51	24,75	NAN	
28,5	24,81	1,545	1,545	24,81	NAN	
28,6	24,84	1,595	1,595	24,84	NAN	
28,7	24,885	1,635	1,635	24,885	NAN	
28,8	24,915	1,68	1,68	24,915	NAN	
28,9	24,96	1,72	1,72	24,96	NAN	
29	25,005	1,77	1,77	25,005	NAN	
29,1	25,035	1,82	1,82	25,035	NAN	
29,2	25,08	1,87	1,87	25,08	NAN	
29,3	25,125	1,925	1,925	25,125	NAN	
29,4	25,17	1,975	1,975	25,17	NAN	
29,5	25,2	2,02	2,02	25,2	NAN	
29,6	25,245	2,07	2,07	25,245	NAN	
29,7	25,29	2,12	2,12	25,29	NAN	
29,8	25,32	2,17	2,17	25,32	NAN	
29,9	25,365	2,215	2,215	25,365	NAN	
30	25,41	2,27	2,27	25,41	NAN	
30,1	25,455	2,31	2,31	25,455	NAN	
30,2	25,485	2,36	2,36	25,485	NAN	
30,3	25,53	2,405	2,405	25,53	NAN	
30,4	25,575	2,445	2,445	25,575	NAN	
30,5	25,59	2,495	2,495	25,59	NAN	
30,6	25,65	2,52	2,52	25,65	NAN	
30,7	25,665	2,55	2,55	25,665	NAN	
30,8	25,71	2,555	2,555	25,71	NAN	
30,9	25,755	2,575	2,575	25,755	NAN	
31	25,785	2,6	2,6	25,785	NAN	
31,1	25,83	2,605	2,605	25,83	NAN	
31,2	25,86	2,62	2,62	25,86	NAN	
31,3	25,905	2,63	2,63	25,905	NAN	
31,4	25,935	2,645	2,645	25,935	NAN	
31,5	25,98	2,655	2,655	25,98	NAN	
31,6	26,01	2,66	2,66	26,01	NAN	
31,7	26,04	2,685	2,685	26,04	NAN	
31,8	26,085	2,69	2,69	26,085	NAN	
31,9	26,115	2,68	2,68	26,115	NAN	
32	26,145	2,685	2,685	26,145	NAN	
32,1	26,19	2,69	2,69	26,19	NAN	
32,2	26,22	2,69	2,69	26,22	NAN	
32,3	26,265	2,69	2,69	26,265	NAN	
32,4	26,295	2,68	2,68	26,295	NAN	
32,5	26,34	2,67	2,67	26,34	NAN	
32,6	26,37	2,69	2,69	26,37	NAN	
32,7	26,4	2,69	2,69	26,4	NAN	
32,8	26,445	2,65	2,65	26,445	NAN	
32,9	26,475	2,575	2,575	26,475	NAN	
33	26,505	2,555	2,555	26,505	NAN	
33,1	26,535	2,535	2,535	26,535	NAN	
33,2	26,58	2,535	2,535	26,58	NAN	
33,3	26,61	2,525	2,525	26,61	NAN	
33,4	26,64	2,51	2,51	26,64	NAN	
33,5	26,67	2,495	2,495	26,67	NAN	
33,6	26,715	2,475	2,475	26,715	NAN	
33,7	26,745	2,435	2,435	26,745	NAN	
