27,7	24,45	1,335	1,335	24,45	NAN	
27,8	24,51	1,365	1,365	24,51	NAN	
27,9	24,54	1,395	1,395	24,54	NAN	
28	24,6	1,425	1,425	24,6	NAN	
28,233	24,69	1,515	1,515	24,69	NAN	
28,244	24,69	1,5	1,5	24,69	NAN	
28,3	24,72	1,54	1,54	24,72	NAN	
28,4	24,765	1,575	1,575	24,765	NAN	
28,5	24,795	1,61	1,61	24,795	NAN	
28,6	24,84	1,645	1,645	24,84	NAN	
28,7	24,885	1,695	1,695	24,885	NAN	
28,8	24,93	1,735	1,735	24,93	NAN	
28,9	24,975	1,795	1,795	24,975	NAN	
29	25,005	1,88	1,88	25,005	NAN	
29,233	25,11	2,03	2,03	25,11	NAN	
29,244	25,11	2,035	2,035	25,11	NAN	
29,3	25,14	2,07	2,07	25,14	NAN	
29,4	25,17	2,105	2,105	25,17	NAN	
29,5	25,215	2,145	2,145	25,215	NAN	
29,6	25,26	2,19	2,19	25,26	NAN	
29,7	25,29	2,225	2,225	25,29	NAN	
29,8	25,335	2,25	2,25	25,335	NAN	
29,9	25,365	2,285	2,285	25,365	NAN	
30	25,41	2,315	2,315	25,41	NAN	
30,233	25,5	2,37	2,37	25,5	NAN	
30,244	25,5	2,365	2,365	25,5	NAN	
30,3	25,53	2,39	2,39	25,53	NAN	
30,4	25,56	2,4	2,4	25,56	NAN	
30,5	25,605	2,415	2,415	25,605	NAN	
30,6	25,65	2,43	2,43	25,65	NAN	
30,7	25,68	2,445	2,445	25,68	NAN	
30,8	25,71	2,46	2,46	25,71	NAN	
30,9	25,755	2,47	2,47	25,755	NAN	
31	25,8	2,475	2,475	25,8	NAN	
31,233	25,89	2,475	2,475	25,89	NAN	
31,243	25,89	2,465	2,465	25,89	NAN	
31,3	25,905	2,475	2,475	25,905	NAN	
31,4	25,95	2,47	2,47	25,95	NAN	
31,5	25,98	2,475	2,475	25,98	NAN	
31,6	26,01	2,475	2,475	26,01	NAN	
31,7	26,055	2,46	2,46	26,055	NAN	
31,8	26,085	2,465	2,465	26,085	NAN	
31,9	26,13	2,45	2,45	26,13	NAN	
32	26,16	2,435	2,435	26,16	NAN	
32,233	26,235	2,4	2,4	26,235	NAN	
32,244	26,25	2,395	2,395	26,25	NAN	
32,3	26,28	2,385	2,385	26,28	NAN	
32,4	26,31	2,365	2,365	26,31	NAN	
32,5	26,34	2,34	2,34	26,34	NAN	
32,6	26,385	2,32	2,32	26,385	NAN	
32,7	26,415	2,295	2,295	26,415	NAN	
32,8	26,445	2,27	2,27	26,445	NAN	
32,9	26,475	2,255	2,255	26,475	NAN	
33	26,505	2,225	2,225	26,505	NAN	
33,233	26,595	2,175	2,175	26,595	NAN	
33,243	26,595	2,16	2,16	26,595	NAN	
33,3	26,61	2,16	2,16	26,61	NAN	
33,4	26,655	2,135	2,135	26,655	NAN	
33,5	26,685	2,105	2,105	26,685	NAN	
33,6	26,73	2,09	2,09	26,73	NAN	
33,7	26,76	2,065	2,065	26,76	NAN	
33,8	26,79	2,04	2,04	26,79	NAN	
33,9	26,82	2,01	2,01	26,82	NAN	
34	26,85	1,99	1,99	26,85	NAN	
0	0,525	-0,03	-0,03	0,525	NAN	
0,107	0,465	-0,01	-0,01	0,465	NAN	
0,2	0,435	-0,025	-0,025	0,435	NAN	
