"Tiempo" t / s	"Tensión" U_A1 / V	"Tensión" U_B1 / V	"Intensidad" I / u.a.	"Voltaje acelerador" Vac / V
19,401	19,365	0,52	0,52	19,365	 	
19,501	19,44	0,545	0,545	19,44	 	
19,601	19,5	0,575	0,575	19,5	 	
19,701	19,575	0,6	0,6	19,575	 	
19,801	19,635	0,62	0,62	19,635	 	
19,901	19,695	0,645	0,645	19,695	 	
20,001	19,77	0,68	0,68	19,77	 	
20,101	19,83	0,705	0,705	19,83	 	
20,201	19,905	0,735	0,735	19,905	 	
20,301	19,98	0,76	0,76	19,98	 	
20,401	20,025	0,785	0,785	20,025	 	
20,501	20,1	0,82	0,82	20,1	 	
20,601	20,16	0,85	0,85	20,16	 	
20,701	20,22	0,885	0,885	20,22	 	
20,801	20,28	0,91	0,91	20,28	 	
20,901	20,355	0,945	0,945	20,355	 	
21,001	20,415	0,97	0,97	20,415	 	
21,101	20,475	1	1	20,475	 	
21,201	20,55	1,02	1,02	20,55	 	
21,301	20,595	1,035	1,035	20,595	 	
21,401	20,655	1,05	1,05	20,655	 	
21,501	20,715	1,065	1,065	20,715	 	
21,601	20,79	1,075	1,075	20,79	 	
21,701	20,85	1,075	1,075	20,85	 	
21,801	20,91	1,075	1,075	20,91	 	
21,901	20,97	1,08	1,08	20,97	 	
22,001	21,03	1,08	1,08	21,03	 	
22,101	21,09	1,065	1,065	21,09	 	
22,201	21,15	1,055	1,055	21,15	 	
22,301	21,21	1,05	1,05	21,21	 	
22,401	21,27	1,03	1,03	21,27	 	
22,501	21,315	1,015	1,015	21,315	 	
22,601	21,375	1	1	21,375	 	
22,701	21,45	0,975	0,975	21,45	 	
22,801	21,495	0,955	0,955	21,495	 	
22,901	21,555	0,93	0,93	21,555	 	
23,001	21,615	0,905	0,905	21,615	 	
23,101	21,66	0,885	0,885	21,66	 	
23,201	21,735	0,86	0,86	21,735	 	
23,301	21,78	0,835	0,835	21,78	 	
23,401	21,84	0,815	0,815	21,84	 	
23,501	21,9	0,785	0,785	21,9	 	
23,601	21,96	0,775	0,775	21,96	 	
23,701	22,005	0,755	0,755	22,005	 	
23,801	22,065	0,735	0,735	22,065	 	
23,901	22,125	0,71	0,71	22,125	 	
24,001	22,17	0,695	0,695	22,17	 	
24,101	22,23	0,68	0,68	22,23	 	
24,201	22,29	0,665	0,665	22,29	 	
24,301	22,335	0,655	0,655	22,335	 	
24,401	22,38	0,64	0,64	22,38	 	
24,501	22,44	0,635	0,635	22,44	 	
24,601	22,5	0,625	0,625	22,5	 	
24,701	22,56	0,625	0,625	22,56	 	
24,801	22,605	0,62	0,62	22,605	 	
24,901	22,65	0,62	0,62	22,65	 	
25,001	22,695	0,62	0,62	22,695	 	
25,101	22,755	0,62	0,62	22,755	 	
25,201	22,8	0,62	0,62	22,8	 	
25,301	22,86	0,625	0,625	22,86	 	
25,401	22,905	0,625	0,625	22,905	 	
25,501	22,965	0,635	0,635	22,965	 	
25,601	23,01	0,645	0,645	23,01	 	
25,701	23,07	0,65	0,65	23,07	 	
25,801	23,115	0,66	0,66	23,115	 	
25,901	23,175	0,675	0,675	23,175	 	
26,001	23,205	0,685	0,685	23,205	 	
26,101	23,265	0,7	0,7	23,265	 	
26,201	23,31	0,71	0,71	23,31	 	
26,301	23,37	0,73	0,73	23,37	 	
26,401	23,415	0,745	0,745	23,415	 	
26,501	23,46	0,76	0,76	23,46	 	
26,601	23,505	0,775	0,775	23,505	 	
26,701	23,565	0,8	0,8	23,565	 	
26,801	23,595	0,815	0,815	23,595	 	
26,901	23,655	0,845	0,845	23,655	 	
27,001	23,7	0,87	0,87	23,7	 	
27,101	23,745	0,89	0,89	23,745	 	
27,201	23,79	0,915	0,915	23,79	 	
27,301	23,835	0,935	0,935	23,835	 	
27,401	23,895	0,965	0,965	23,895	 	
27,501	23,94	0,99	0,99	23,94	 	
27,601	23,985	1,02	1,02	23,985	 	
27,701	24,015	1,04	1,04	24,015	 	
27,801	24,075	1,07	1,07	24,075	 	
27,901	24,105	1,105	1,105	24,105	 	
28,001	24,165	1,135	1,135	24,165	 	
28,101	24,21	1,155	1,155	24,21	 	
28,201	24,255	1,2	1,2	24,255	 	
28,301	24,3	1,225	1,225	24,3	 	
28,401	24,345	1,26	1,26	24,345	 	
28,501	24,39	1,3	1,3	24,39	 	
28,601	24,435	1,335	1,335	24,435	 	
28,701	24,48	1,365	1,365	24,48	 	
28,801	24,525	1,405	1,405	24,525	 	
28,901	24,57	1,445	1,445	24,57	 	
29,001	24,615	1,485	1,485	24,615	 	
29,101	24,645	1,525	1,525	24,645	 	
29,201	24,705	1,565	1,565	24,705	 	
29,301	24,735	1,605	1,605	24,735	 	
29,401	24,78	1,645	1,645	24,78	 	
29,501	24,825	1,695	1,695	24,825	 	
29,601	24,87	1,745	1,745	24,87	 	
29,701	24,9	1,785	1,785	24,9	 	
29,801	24,945	1,84	1,84	24,945	 	
29,901	24,99	1,89	1,89	24,99	 	
30,001	25,035	1,935	1,935	25,035	 	
30,101	25,065	1,985	1,985	25,065	 	
30,201	25,11	2,035	2,035	25,11	 	
30,301	25,155	2,08	2,08	25,155	 	
30,401	25,185	2,12	2,12	25,185	 	
30,501	25,245	2,17	2,17	25,245	 	
30,601	25,26	2,215	2,215	25,26	 	
30,701	25,305	2,255	2,255	25,305	 	
30,801	25,35	2,29	2,29	25,35	 	
30,901	25,395	2,325	2,325	25,395	 	
31,001	25,44	2,36	2,36	25,44	 	
31,101	25,47	2,39	2,39	25,47	 	
31,201	25,515	2,42	2,42	25,515	 	
31,301	25,545	2,455	2,455	25,545	 	
31,401	25,59	2,47	2,47	25,59	 	
31,501	25,62	2,495	2,495	25,62	 	
31,601	25,665	2,52	2,52	25,665	 	
31,701	25,695	2,54	2,54	25,695	 	
31,801	25,74	2,555	2,555	25,74	 	
31,901	25,77	2,565	2,565	25,77	 	
32,001	25,815	2,58	2,58	25,815	 	
32,101	25,86	2,59	2,59	25,86	 	
32,201	25,89	2,595	2,595	25,89	 	
32,301	25,92	2,6	2,6	25,92	 	
32,401	25,965	2,605	2,605	25,965	 	
32,501	25,995	2,62	2,62	25,995	 	
32,601	26,04	2,61	2,61	26,04	 	
32,701	26,07	2,62	2,62	26,07	 	
32,801	26,115	2,61	2,61	26,115	 	
32,901	26,145	2,6	2,6	26,145	 	
33,001	26,19	2,6	2,6	26,19	 	
33,101	26,22	2,585	2,585	26,22	 	
33,201	26,25	2,575	2,575	26,25	 	
33,301	26,295	2,565	2,565	26,295	 	
33,401	26,325	2,545	2,545	26,325	 	
33,501	26,37	2,525	2,525	26,37	 	
33,601	26,4	2,515	2,515	26,4	 	
33,701	26,43	2,495	2,495	26,43	 	
33,801	26,46	2,475	2,475	26,46	 	
33,901	26,505	2,455	2,455	26,505	 	
34,001	26,535	2,435	2,435	26,535	 	
34,101	26,565	2,41	2,41	26,565	 	
34,201	26,61	2,395	2,395	26,61	 	
34,301	26,64	2,375	2,375	26,64	 	
34,401	26,67	2,35	2,35	26,67	 	
34,501	26,7	2,335	2,335	26,7	 	
